DIA,HORA,PRECIO,SOLAR,DEMANDA,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA,DIFERENCIA
949,8,52.4103,3.3446,1.5143,0.0,-0.0026,0.9,0.891,0.009
949,9,61.3477,4.73,2.0444,0.0,0.0051,0.9,0.899,0.001
949,10,63.6762,5.7931,1.8036,0.0,-0.0065,0.9,0.8906,0.0094
949,11,69.7715,6.4613,1.9976,0.0,0.0005,0.9,0.885,0.015
949,12,76.5687,6.6892,2.2102,0.0,0.0191,0.9,0.8988,0.0012
949,13,73.8037,6.4613,2.0498,0.0,-0.0867,0.9,0.803,0.097
949,14,87.1288,5.7931,1.8734,-0.5,-0.3246,0.3737,0.4554,0.0817
949,15,79.3847,4.73,1.7001,-0.165,-0.231,0.2,0.2272,0.0272
949,16,74.7332,3.3446,1.7418,0.0,-0.0257,0.2,0.1854,0.0146
949,17,78.9341,1.7313,1.586,0.0,0.0054,0.2,0.2017,0.0017
949,18,59.8378,0.0,1.8937,0.0,-0.0083,0.2,0.1998,0.0002
949,19,63.0695,0.0,1.2498,0.0,0.0046,0.2,0.1982,0.0018
949,20,52.3872,0.0,1.1702,0.0,0.0002,0.2,0.1946,0.0054
949,21,45.8703,0.0,0.9961,-0.0,0.0173,0.2,0.2202,0.0202
949,22,33.5541,0.0,1.0281,0.1397,0.1523,0.3327,0.356,0.0233
949,23,28.4068,0.0,1.0953,0.3,0.2776,0.6177,0.6259,0.0082
950,0,24.9506,0.0,1.0426,0.0,-0.0333,0.4439,0.3922,0.0517
950,1,28.477,0.0,0.8449,-0.1082,0.0505,0.33,0.4623,0.1323
950,2,19.5872,0.0,0.8276,0.3,0.2012,0.615,0.6455,0.0305
950,3,18.725,0.0,1.1019,0.3,0.1896,0.9,0.8135,0.0865
950,4,26.3192,0.0,1.2837,0.0,0.0617,0.9,0.8601,0.0399
950,5,21.6024,0.0,1.3274,0.0,0.0409,0.9,0.9069,0.0069
950,6,29.4087,0.0,1.799,0.0,-0.0044,0.9,0.9103,0.0103
950,7,36.6285,1.3375,1.69,0.0,-0.0028,0.9,0.9114,0.0114
950,8,46.0963,2.5839,1.604,0.0,-0.0017,0.9,0.9009,0.0009
950,9,49.9133,3.6542,1.513,0.0,-0.0085,0.9,0.897,0.003
950,10,55.1362,4.4755,1.9683,0.0,0.002,0.9,0.9007,0.0007
950,11,61.6833,4.9918,2.1313,0.0,0.0221,0.9,0.9265,0.0265
950,12,71.4597,5.1678,2.2796,0.0,0.0006,0.9,0.9109,0.0109
950,13,72.2166,4.9918,1.9526,0.0,-0.0785,0.9,0.8158,0.0842
950,14,80.7449,4.4755,2.1913,-0.165,-0.3825,0.7263,0.4221,0.3042
950,15,80.7716,3.6542,1.6497,-0.5,-0.186,0.2,0.2482,0.0482
950,16,74.641,2.5839,1.6984,0.0,-0.0045,0.2,0.2061,0.0061
950,17,71.7382,1.3375,1.4772,0.0,-0.0034,0.2,0.2141,0.0141
950,18,72.5107,0.0,1.6188,0.0,-0.015,0.2,0.2083,0.0083
950,19,65.0471,0.0,1.1754,0.0,0.0082,0.2,0.1972,0.0028
950,20,62.371,0.0,1.3103,0.0,0.005,0.2,0.1939,0.0061
950,21,47.7305,0.0,0.9602,0.0,0.029,0.2,0.222,0.022
950,22,46.5227,0.0,1.3307,0.0,0.0143,0.2,0.2388,0.0388
950,23,39.2689,0.0,0.9609,0.2568,0.2082,0.4439,0.4393,0.0046
951,0,14.5686,0.0,0.9885,0.2422,0.0703,0.9,0.7463,0.1537
951,1,16.9807,0.0,1.0715,0.0,0.1259,0.9,0.8363,0.0637
951,2,25.0423,0.0,1.0427,0.0,0.0296,0.9,0.8848,0.0152
951,3,27.7751,0.0,0.9402,0.0,0.0107,0.9,0.8978,0.0022
951,4,34.6731,0.0,1.2284,0.0,-0.0029,0.9,0.9034,0.0034
951,5,30.8258,0.0,1.5506,0.0,-0.0003,0.9,0.91,0.01
951,6,46.3206,0.0,1.6821,0.0,0.0035,0.9,0.8951,0.0049
951,7,49.8707,1.6262,1.5056,0.0,0.0079,0.9,0.9147,0.0147
951,8,56.5513,3.1416,1.7859,0.0,0.01,0.9,0.8887,0.0113
951,9,64.6415,4.4428,1.8651,0.0,-0.0065,0.9,0.906,0.006
951,10,72.187,5.4413,2.0071,0.0,0.0181,0.9,0.9304,0.0304
951,11,79.6157,6.069,1.9908,0.0,-0.0207,0.9,0.8927,0.0073
951,12,83.9434,6.2831,2.1083,-0.5,-0.2556,0.3737,0.64,0.2663
951,13,82.01,6.069,1.9209,0.0,-0.2693,0.3737,0.3456,0.0281
951,14,80.8929,5.4413,2.0985,0.0,-0.1194,0.3737,0.2181,0.1556
951,15,82.1534,4.4428,1.7739,-0.165,-0.0212,0.2,0.201,0.001
951,16,72.4567,3.1416,1.7789,0.0,-0.0285,0.2,0.1918,0.0082
951,17,62.2799,1.6262,1.7293,0.0,0.0218,0.2,0.2005,0.0005
951,18,58.0313,0.0,1.5326,-0.0,-0.0017,0.2,0.2088,0.0088
951,19,54.7203,0.0,1.0193,0.0,0.0026,0.2,0.1994,0.0006
951,20,36.7348,0.0,1.2949,-0.0,-0.0074,0.2,0.2034,0.0034
951,21,31.4858,0.0,1.2499,0.1946,0.0351,0.3849,0.2333,0.1516
951,22,33.1476,0.0,1.1117,0.0,0.1594,0.3849,0.3909,0.006
951,23,21.8665,0.0,1.1582,0.3,0.3081,0.6699,0.6772,0.0073
952,0,39.1577,0.0,1.1487,-0.101,-0.1258,0.2,0.2325,0.0325
952,1,25.5769,0.0,0.904,0.0,0.0399,0.2,0.2428,0.0428
952,2,16.8611,0.0,0.8468,0.3,0.171,0.485,0.4303,0.0547
952,3,16.0707,0.0,1.1073,0.3,0.1201,0.77,0.5445,0.2255
952,4,20.2916,0.0,1.1641,0.1368,0.2155,0.9,0.7261,0.1739
952,5,23.6393,0.0,1.2456,0.0,0.1307,0.9,0.8544,0.0456
952,6,23.8328,0.0,1.3789,0.0,0.0125,0.9,0.8862,0.0138
952,7,23.6947,1.7254,1.6092,-0.0,0.0042,0.9,0.8878,0.0122
952,8,36.7237,3.3333,1.6763,0.0,-0.0059,0.9,0.9025,0.0025
952,9,42.877,4.7139,1.7137,-0.0,0.0005,0.9,0.8854,0.0146
952,10,51.2591,5.7734,2.2037,0.0,0.0063,0.9,0.8951,0.0049
952,11,65.596,6.4393,2.0517,0.0,0.023,0.9,0.9247,0.0247
952,12,68.8034,6.6665,2.0238,0.0,-0.0223,0.9,0.8971,0.0029
952,13,71.1082,6.4393,1.973,0.0,-0.0086,0.9,0.8652,0.0348
952,14,70.9786,5.7734,2.0329,0.0,-0.0086,0.9,0.874,0.026
952,15,84.5102,4.7139,1.9333,-0.5,-0.1313,0.3737,0.7207,0.347
952,16,72.9277,3.3333,1.5949,0.0,-0.2038,0.3737,0.4968,0.1231
952,17,77.686,1.7254,1.3996,-0.165,-0.1788,0.2,0.3059,0.1059
952,18,70.8671,0.0,1.1589,0.0,-0.1105,0.2,0.2157,0.0157
952,19,69.1414,0.0,1.6394,0.0,-0.008,0.2,0.1864,0.0136
952,20,64.1012,0.0,1.1832,-0.0,0.0014,0.2,0.1958,0.0042
952,21,51.9067,0.0,1.2353,0.0,-0.0075,0.2,0.1916,0.0084
952,22,39.5878,0.0,1.0973,-0.0,0.0148,0.2,0.1991,0.0009
952,23,37.7777,0.0,1.1539,0.1119,0.1469,0.3063,0.3533,0.047
953,0,23.4644,0.0,0.8429,-0.186,0.0643,0.33,0.574,0.244
953,1,15.5599,0.0,1.2136,0.3,0.1852,0.615,0.6942,0.0792
953,2,15.8576,0.0,0.8897,0.3,0.1308,0.9,0.8521,0.0479
953,3,19.7814,0.0,0.9709,0.0,0.0485,0.9,0.8987,0.0013
953,4,17.9854,0.0,1.1432,0.0,0.0244,0.9,0.9343,0.0343
953,5,25.8009,0.0,1.5254,0.0,-0.0148,0.9,0.924,0.024
953,6,30.7308,0.0,1.5708,0.0,-0.0037,0.9,0.8964,0.0036
953,7,41.5057,1.2536,1.591,0.0,0.0095,0.9,0.9103,0.0103
953,8,48.6199,2.4217,1.5127,0.0,0.0021,0.9,0.9046,0.0046
953,9,58.8243,3.4248,1.8338,0.0,-0.0055,0.9,0.9116,0.0116
953,10,68.9379,4.1945,2.0381,0.0,-0.0332,0.9,0.8675,0.0325
953,11,70.6655,4.6783,2.1678,0.0,-0.0273,0.9,0.8459,0.0541
953,12,70.2679,4.8434,1.6484,0.0,0.0003,0.9,0.8487,0.0513
953,13,70.9349,4.6783,1.8419,0.0,-0.029,0.9,0.8102,0.0898
953,14,80.6432,4.1945,1.9222,-0.5,-0.0088,0.3737,0.7737,0.4
953,15,76.1536,3.4248,2.0154,-0.165,-0.3357,0.2,0.3915,0.1915
953,16,75.0441,2.4217,1.5268,0.0,-0.2239,0.2,0.2173,0.0173
953,17,72.1,1.2536,1.4385,0.0,-0.0041,0.2,0.1918,0.0082
953,18,70.2466,0.0,1.4038,0.0,0.0077,0.2,0.198,0.002
953,19,50.1896,0.0,1.1338,0.0,-0.0147,0.2,0.2029,0.0029
953,20,45.3462,0.0,0.9286,0.0,0.0102,0.2,0.2151,0.0151
953,21,41.3127,0.0,1.4379,0.0,-0.0067,0.2,0.1928,0.0072
953,22,29.9192,0.0,1.0025,0.0429,0.1372,0.2407,0.326,0.0853
953,23,22.4078,0.0,0.8924,0.3,0.2119,0.5257,0.5257,0.0
954,0,25.0014,0.0,1.0528,0.0,-0.2498,0.6672,0.4019,0.2653
954,1,25.8434,0.0,0.7961,-0.0496,-0.0045,0.615,0.4177,0.1973
954,2,15.7055,0.0,0.9944,0.3,0.1224,0.9,0.5177,0.3823
954,3,19.2314,0.0,0.9645,0.0,0.1921,0.9,0.6997,0.2003
954,4,20.4058,0.0,1.0361,0.0,0.1315,0.9,0.8285,0.0715
954,5,26.0897,0.0,1.4986,0.0,0.0424,0.9,0.8843,0.0157
954,6,28.239,0.0,1.2781,0.0,0.0128,0.9,0.9067,0.0067
954,7,37.6773,1.1903,1.4312,0.0,-0.0019,0.9,0.9129,0.0129
954,8,43.9144,2.2995,2.0467,0.0,-0.0161,0.9,0.9119,0.0119
954,9,53.9605,3.252,1.7864,0.0,-0.0139,0.9,0.8991,0.0009
954,10,60.6041,3.9828,2.0317,0.0,-0.0043,0.9,0.8825,0.0175
954,11,64.6077,4.4423,2.1517,0.0,0.0026,0.9,0.8833,0.0167
954,12,77.9857,4.599,2.1161,0.0,0.0349,0.9,0.9264,0.0264
954,13,73.8124,4.4423,2.0054,0.0,0.0417,0.9,0.96,0.06
954,14,84.6874,3.9828,1.9274,-0.5,-0.1871,0.3737,0.7524,0.3787
954,15,83.5947,3.252,1.9342,-0.165,-0.3294,0.2,0.4304,0.2304
954,16,80.6322,2.2995,1.7163,0.0,-0.1558,0.2,0.2488,0.0488
954,17,74.6153,1.1903,1.7336,0.0,-0.0468,0.2,0.2028,0.0028
954,18,67.1508,0.0,1.4612,-0.0,-0.0014,0.2,0.1951,0.0049
954,19,64.3449,0.0,1.3488,0.0,0.0145,0.2,0.2046,0.0046
954,20,56.9511,0.0,1.5323,0.0,-0.0005,0.2,0.197,0.003
954,21,48.0018,0.0,1.0744,-0.0,0.0122,0.2,0.2179,0.0179
954,22,42.8615,0.0,1.0699,0.1918,0.1928,0.3822,0.4018,0.0196
954,23,37.2104,0.0,1.0816,0.3,0.2759,0.6672,0.667,0.0002
955,0,16.9265,0.0,0.8199,0.3,0.2671,0.6908,0.6491,0.0417
955,1,26.2714,0.0,1.1051,0.2202,0.2102,0.9,0.8559,0.0441
955,2,31.951,0.0,1.1104,0.0,0.0455,0.9,0.9078,0.0078
955,3,42.1921,0.0,1.0062,0.0,0.0031,0.9,0.8874,0.0126
955,4,48.0847,0.0,1.1744,0.0,0.0105,0.9,0.8865,0.0135
955,5,57.7787,0.0,1.3966,0.0,0.0013,0.9,0.8939,0.0061
955,6,56.5685,0.0,1.5796,0.0,0.0044,0.9,0.9022,0.0022
955,7,63.5023,0.9341,1.8339,0.0,-0.0055,0.9,0.9077,0.0077
955,8,74.5121,1.8046,1.7822,0.0,-0.0038,0.9,0.8842,0.0158
955,9,81.8634,2.5521,1.8467,-0.5,-0.1437,0.3737,0.7514,0.3777
955,10,78.8,3.1257,1.9365,-0.165,-0.2077,0.2,0.5303,0.3303
955,11,76.8929,3.4862,1.9447,0.0,-0.1566,0.2,0.3295,0.1295
955,12,71.6661,3.6092,1.9298,0.0,-0.1473,0.2,0.19,0.01
955,13,75.8289,3.4862,1.8429,0.0,-0.0006,0.2,0.1807,0.0193
955,14,68.5687,3.1257,1.9909,0.0,0.0063,0.2,0.2061,0.0061
955,15,60.632,2.5521,1.7273,0.0,-0.0278,0.2,0.2025,0.0025
955,16,58.493,1.8046,1.7758,0.0,0.0032,0.2,0.1771,0.0229
955,17,46.6976,0.9341,1.6242,-0.0,0.0045,0.2,0.2025,0.0025
955,18,39.4222,0.0,1.5963,0.0,-0.0096,0.2,0.2025,0.0025
955,19,36.1131,0.0,1.4061,-0.0,0.0097,0.2,0.189,0.011
955,20,35.5633,0.0,1.1336,0.0,-0.0052,0.2,0.1923,0.0077
955,21,20.8901,0.0,0.98,-0.0,-0.0109,0.2,0.1858,0.0142
955,22,16.8933,0.0,1.2227,-0.0,0.1085,0.2,0.2967,0.0967
955,23,16.1897,0.0,0.9539,0.2167,0.1118,0.4058,0.4031,0.0027
956,0,28.4457,0.0,0.9637,0.06,0.2026,0.615,0.7475,0.1325
956,1,16.6017,0.0,1.0922,0.3,0.1365,0.9,0.8671,0.0329
956,2,33.6052,0.0,1.0853,0.0,0.0275,0.9,0.9005,0.0005
956,3,43.2627,0.0,1.0245,0.0,-0.0224,0.9,0.893,0.007
956,4,47.8411,0.0,1.5201,0.0,-0.0083,0.9,0.8992,0.0008
956,5,56.1629,0.0,1.3498,0.0,0.0025,0.9,0.887,0.013
956,6,65.0643,0.0,1.1607,0.0,0.0033,0.9,0.8945,0.0055
956,7,72.6736,1.2291,1.7693,0.0,-0.0019,0.9,0.9027,0.0027
956,8,77.0499,2.3745,1.7483,0.0,-0.0118,0.9,0.8812,0.0188
956,9,83.1423,3.358,1.828,-0.165,-0.0636,0.7263,0.8306,0.1043
956,10,78.004,4.1127,1.9045,0.0,-0.3017,0.7263,0.5235,0.2028
956,11,86.2086,4.5871,1.9552,-0.5,-0.2212,0.2,0.2854,0.0854
956,12,73.0093,4.7489,2.2503,0.0,-0.0494,0.2,0.2024,0.0024
956,13,76.7443,4.5871,2.0526,0.0,-0.0125,0.2,0.2127,0.0127
956,14,68.6972,4.1127,1.9721,0.0,-0.0144,0.2,0.2023,0.0023
956,15,69.1241,3.358,1.8141,0.0,-0.0036,0.2,0.2067,0.0067
956,16,53.7022,2.3745,2.0093,0.0,-0.0123,0.2,0.182,0.018
956,17,47.433,1.2291,1.7558,-0.0,0.0045,0.2,0.1981,0.0019
956,18,30.6127,0.0,1.6484,-0.0,0.0107,0.2,0.2047,0.0047
956,19,34.0518,0.0,1.4123,0.0,0.006,0.2,0.2204,0.0204
956,20,26.4913,0.0,1.4,0.0,0.0171,0.2,0.2073,0.0073
956,21,24.7184,0.0,1.2054,0.0,-0.0222,0.2,0.1976,0.0024
956,22,16.2934,0.0,1.0113,0.3,0.2221,0.485,0.4069,0.0781
956,23,18.4794,0.0,1.0724,0.0768,0.1724,0.558,0.5669,0.0089
957,0,25.0809,0.0,0.8688,0.3,0.2038,0.8509,0.7857,0.0652
957,1,25.7559,0.0,1.2122,0.0517,0.0654,0.9,0.8561,0.0439
957,2,26.2089,0.0,0.909,0.0,0.0595,0.9,0.8884,0.0116
957,3,35.3264,0.0,1.1285,0.0,0.0062,0.9,0.8951,0.0049
957,4,26.201,0.0,1.1198,-0.0,-0.0042,0.9,0.9037,0.0037
957,5,34.7702,0.0,1.59,0.0,-0.0084,0.9,0.8936,0.0064
957,6,56.7873,0.0,1.3416,0.0,-0.0028,0.9,0.8829,0.0171
957,7,55.055,1.0523,1.9171,0.0,0.0118,0.9,0.8857,0.0143
957,8,65.3396,2.0328,1.7625,0.0,-0.0195,0.9,0.8889,0.0111
957,9,78.1276,2.8748,1.8259,0.0,-0.0133,0.9,0.8591,0.0409
957,10,76.7171,3.5209,1.6201,0.0,-0.2284,0.9,0.6391,0.2609
957,11,85.7039,3.9271,2.2329,-0.5,-0.2921,0.3737,0.3442,0.0295
957,12,78.4468,4.0656,2.0762,0.0,-0.0938,0.3737,0.2241,0.1496
957,13,81.4732,3.9271,1.8001,-0.165,-0.0091,0.2,0.2179,0.0179
957,14,76.2751,3.5209,1.8548,0.0,-0.0003,0.2,0.2008,0.0008
957,15,77.2632,2.8748,1.6054,0.0,0.0049,0.2,0.195,0.005
957,16,64.0608,2.0328,1.6333,-0.0,0.0016,0.2,0.2161,0.0161
957,17,54.0271,1.0523,1.6123,0.0,-0.0078,0.2,0.1978,0.0022
957,18,48.2535,0.0,1.7455,-0.0,0.0101,0.2,0.1977,0.0023
957,19,40.6623,0.0,1.7443,0.0,0.0076,0.2,0.2208,0.0208
957,20,32.5189,0.0,1.33,0.0,0.0321,0.2,0.2364,0.0364
957,21,26.1198,0.0,0.9129,0.3,0.1382,0.485,0.356,0.129
957,22,28.5683,0.0,1.4164,0.0,0.1103,0.485,0.4503,0.0347
957,23,26.6858,0.0,0.7512,0.0851,0.1554,0.5659,0.5899,0.024
958,0,27.1697,0.0,0.7965,0.3,0.2838,0.5874,0.5754,0.012
958,1,23.1047,0.0,1.1039,0.3,0.2447,0.8724,0.8403,0.0321
958,2,35.7814,0.0,0.8551,0.0291,0.0749,0.9,0.897,0.003
958,3,44.2138,0.0,1.2485,0.0,0.0132,0.9,0.8793,0.0207
958,4,47.6059,0.0,1.0562,0.0,0.0176,0.9,0.875,0.025
958,5,53.8492,0.0,1.327,0.0,-0.0084,0.9,0.8865,0.0135
958,6,65.4516,0.0,1.4154,0.0,-0.0145,0.9,0.9102,0.0102
958,7,73.5363,1.417,1.7999,0.0,-0.0194,0.9,0.9174,0.0174
958,8,71.8645,2.7374,1.8392,0.0,-0.0276,0.9,0.8886,0.0114
958,9,75.1315,3.8713,1.7299,0.0,-0.2503,0.9,0.6315,0.2685
958,10,77.1483,4.7414,1.9094,-0.165,-0.2454,0.7263,0.3549,0.3714
958,11,70.7688,5.2883,2.1824,0.0,-0.0819,0.7263,0.2426,0.4837
958,12,81.4954,5.4749,2.224,-0.5,-0.0519,0.2,0.2238,0.0238
958,13,73.8474,5.2883,1.7776,0.0,0.0023,0.2,0.1969,0.0031
958,14,67.221,4.7414,2.1304,0.0,-0.0106,0.2,0.2185,0.0185
958,15,59.8168,3.8713,2.0395,0.0,-0.0373,0.2,0.2123,0.0123
958,16,55.7852,2.7374,1.7768,-0.0,0.0286,0.2,0.1865,0.0135
958,17,43.5518,1.417,1.6158,0.0,-0.0203,0.2,0.207,0.007
958,18,42.2204,0.0,1.4174,0.0,-0.0174,0.2,0.1958,0.0042
958,19,30.322,0.0,1.1826,0.0,0.0082,0.2,0.1875,0.0125
958,20,21.6819,0.0,1.3008,-0.0,0.0027,0.2,0.1781,0.0219
958,21,24.7494,0.0,1.1209,0.0,-0.018,0.2,0.1711,0.0289
958,22,16.7961,0.0,1.1322,0.1077,0.1174,0.3024,0.2921,0.0103
958,23,19.9585,0.0,1.0859,0.0,0.0175,0.3024,0.3218,0.0194
959,0,30.0853,0.0,0.822,0.0,0.1887,0.4803,0.6411,0.1608
959,1,26.0567,0.0,0.8632,0.1418,0.1637,0.615,0.8213,0.2063
959,2,26.6719,0.0,1.0352,0.0,0.1193,0.615,0.9074,0.2924
959,3,20.8894,0.0,1.4176,0.3,-0.0035,0.9,0.9366,0.0366
959,4,37.3609,0.0,1.3369,0.0,0.0351,0.9,0.9189,0.0189
959,5,49.4434,0.0,1.1132,0.0,-0.0118,0.9,0.9111,0.0111
959,6,49.1984,0.0,1.5313,0.0,-0.0108,0.9,0.9155,0.0155
959,7,67.3991,1.4349,1.5467,0.0,-0.0031,0.9,0.9135,0.0135
959,8,67.9534,2.7719,1.6818,0.0,-0.0155,0.9,0.8984,0.0016
959,9,73.0225,3.9201,1.7443,0.0,-0.1042,0.9,0.789,0.111
959,10,72.4589,4.8011,1.891,0.0,-0.284,0.9,0.4869,0.4131
959,11,85.2139,5.3549,1.7148,-0.5,-0.2427,0.3737,0.2211,0.1526
959,12,76.6638,5.5439,1.9817,-0.165,0.1735,0.2,0.381,0.181
959,13,76.4725,5.3549,2.0303,0.0,-0.0708,0.2,0.3488,0.1488
959,14,67.9915,4.8011,1.8127,0.0,-0.1242,0.2,0.2281,0.0281
959,15,74.1473,3.9201,1.7741,0.0,-0.0151,0.2,0.2205,0.0205
959,16,66.559,2.7719,1.5708,0.0,0.0321,0.2,0.2451,0.0451
959,17,56.9265,1.4349,1.5685,-0.0,-0.0266,0.2,0.208,0.008
959,18,52.0547,0.0,1.5134,0.0,-0.0144,0.2,0.1982,0.0018
959,19,43.9476,0.0,1.3422,-0.0,-0.0108,0.2,0.2097,0.0097
959,20,32.76,0.0,1.3481,0.0,-0.0052,0.2,0.2002,0.0002
959,21,25.0163,0.0,1.2896,0.0,0.0049,0.2,0.202,0.002
959,22,16.7169,0.0,0.9784,0.2951,0.1769,0.4803,0.3462,0.1341
959,23,20.0902,0.0,0.9822,0.0,0.0805,0.4803,0.4561,0.0242
960,0,28.5104,0.0,0.9472,-0.1748,-0.0258,0.33,0.4392,0.1092
960,1,26.6955,0.0,0.9659,0.0,0.1116,0.33,0.5873,0.2573
960,2,20.4562,0.0,0.973,0.3,0.1024,0.615,0.6313,0.0163
960,3,21.24,0.0,1.2826,0.0,0.0991,0.615,0.7464,0.1314
960,4,15.8585,0.0,1.6807,0.3,0.1404,0.9,0.8441,0.0559
960,5,25.3464,0.0,1.2035,0.0,0.0427,0.9,0.8642,0.0358
960,6,25.804,0.0,1.5637,0.0,-0.0134,0.9,0.9231,0.0231
960,7,41.8801,1.5381,1.6737,0.0,-0.0144,0.9,0.9113,0.0113
960,8,50.1638,2.9714,1.7975,0.0,-0.0323,0.9,0.9234,0.0234
960,9,56.8607,4.2022,2.0535,0.0,-0.0508,0.9,0.883,0.017
960,10,54.7462,5.1466,1.989,0.0,-0.041,0.9,0.8145,0.0855
960,11,68.2199,5.7403,1.6625,0.0,-0.0256,0.9,0.8253,0.0747
960,12,61.7292,5.9428,1.7845,0.0,-0.0573,0.9,0.7568,0.1432
960,13,80.6001,5.7403,1.8229,-0.165,-0.3016,0.7263,0.4533,0.273
960,14,79.0059,5.1466,1.8207,0.0,-0.1493,0.7263,0.3266,0.3997
960,15,72.7018,4.2022,1.8326,0.0,0.042,0.7263,0.323,0.4033
960,16,81.1961,2.9714,1.7178,-0.5,-0.0252,0.2,0.2737,0.0737
960,17,74.2441,1.5381,1.3559,0.0,-0.0649,0.2,0.2043,0.0043
960,18,69.3182,0.0,1.2587,0.0,0.0127,0.2,0.1998,0.0002
960,19,66.5054,0.0,1.0527,0.0,0.0058,0.2,0.1959,0.0041
960,20,61.0866,0.0,1.0169,-0.0,0.0253,0.2,0.2141,0.0141
960,21,50.3768,0.0,1.2951,0.0,-0.0295,0.2,0.1831,0.0169
960,22,32.3747,0.0,1.0264,0.3,0.1563,0.485,0.3165,0.1685
960,23,35.4645,0.0,0.8741,0.0305,0.1894,0.514,0.5089,0.0051
961,0,25.7652,0.0,1.0581,0.0,0.0969,0.4911,0.5778,0.0867
961,1,22.589,0.0,0.8779,0.0,0.1735,0.4911,0.725,0.2339
961,2,19.024,0.0,0.8573,0.1304,0.1076,0.615,0.8216,0.2066
961,3,20.3553,0.0,0.9401,0.0,0.0447,0.615,0.88,0.265
961,4,17.6756,0.0,1.0513,0.3,0.003,0.9,0.8934,0.0066
961,5,26.7135,0.0,1.4507,0.0,-0.0036,0.9,0.898,0.002
961,6,38.4725,0.0,1.5613,0.0,-0.0043,0.9,0.8981,0.0019
961,7,40.9205,1.0712,1.4912,0.0,-0.0091,0.9,0.8991,0.0009
961,8,57.918,2.0693,1.7176,0.0,-0.0048,0.9,0.9101,0.0101
961,9,63.9536,2.9264,1.6567,0.0,-0.0047,0.9,0.8913,0.0087
961,10,64.4013,3.5841,1.8358,0.0,-0.0004,0.9,0.903,0.003
961,11,71.1348,3.9976,1.8835,0.0,-0.007,0.9,0.9072,0.0072
961,12,85.5558,4.1386,2.0449,-0.5,-0.1464,0.3737,0.7523,0.3786
961,13,82.7025,3.9976,2.1597,-0.165,-0.3313,0.2,0.3974,0.1974
961,14,80.2473,3.5841,1.7689,0.0,-0.1651,0.2,0.2268,0.0268
961,15,79.3193,2.9264,1.7293,0.0,-0.0065,0.2,0.222,0.022
961,16,75.835,2.0693,1.791,0.0,-0.0245,0.2,0.2023,0.0023
961,17,70.1144,1.0712,1.4134,0.0,-0.0053,0.2,0.198,0.002
961,18,59.4659,0.0,1.3628,0.0,0.0131,0.2,0.1857,0.0143
961,19,54.771,0.0,1.4991,-0.0,-0.0007,0.2,0.2209,0.0209
961,20,42.8318,0.0,1.4335,0.0,0.0044,0.2,0.193,0.007
961,21,43.7679,0.0,1.0068,0.0,0.0046,0.2,0.1989,0.0011
961,22,33.2537,0.0,0.943,0.0064,0.0918,0.2061,0.2931,0.087
961,23,30.9057,0.0,1.1175,0.3,0.18,0.4911,0.4755,0.0156
962,0,18.6894,0.0,0.6573,0.3,0.238,0.7598,0.6777,0.0821
962,1,26.9367,0.0,1.0325,0.1476,0.1721,0.9,0.8416,0.0584
962,2,31.3119,0.0,1.0519,0.0,0.0513,0.9,0.8874,0.0126
962,3,36.2126,0.0,1.0764,0.0,-0.0156,0.9,0.8872,0.0128
962,4,51.0989,0.0,1.2311,0.0,-0.0043,0.9,0.8901,0.0099
962,5,52.5562,0.0,1.3861,0.0,0.0033,0.9,0.8726,0.0274
962,6,54.7065,0.0,1.652,0.0,-0.0029,0.9,0.889,0.011
962,7,67.9908,1.1974,1.7258,0.0,-0.0002,0.9,0.8977,0.0023
962,8,69.501,2.3131,1.7993,0.0,-0.0197,0.9,0.8783,0.0217
962,9,75.9681,3.2713,2.1996,0.0,-0.0822,0.9,0.8024,0.0976
962,10,82.2873,4.0065,1.8268,-0.165,-0.3171,0.7263,0.4762,0.2501
962,11,83.2433,4.4686,1.779,-0.5,-0.2036,0.2,0.2631,0.0631
962,12,66.5342,4.6263,2.1761,0.0,-0.0291,0.2,0.2067,0.0067
962,13,72.6426,4.4686,2.263,0.0,-0.0196,0.2,0.2166,0.0166
962,14,67.7776,4.0065,1.8377,0.0,-0.0155,0.2,0.21,0.01
962,15,63.3089,3.2713,2.0602,0.0,-0.0049,0.2,0.205,0.005
962,16,52.4086,2.3131,1.67,0.0,-0.0142,0.2,0.1759,0.0241
962,17,46.971,1.1974,1.7171,-0.0,-0.0053,0.2,0.1884,0.0116
962,18,40.1105,0.0,1.596,0.0,0.0151,0.2,0.2038,0.0038
962,19,26.6696,0.0,1.2759,0.0,0.0011,0.2,0.2153,0.0153
962,20,26.7671,0.0,1.527,0.0,0.0171,0.2,0.2024,0.0024
962,21,26.9432,0.0,1.4407,0.0,-0.0457,0.2,0.1671,0.0329
962,22,15.5319,0.0,0.9138,0.2892,0.2027,0.4748,0.3559,0.1189
962,23,20.4896,0.0,1.0472,0.0,0.1249,0.4748,0.4657,0.0091
963,0,20.4285,0.0,1.1188,0.1767,0.2537,0.615,0.649,0.034
963,1,13.5847,0.0,1.1567,0.3,0.2056,0.9,0.8462,0.0538
963,2,24.7722,0.0,1.0427,0.0,0.0282,0.9,0.8905,0.0095
963,3,26.2522,0.0,1.2474,0.0,0.0486,0.9,0.8797,0.0203
963,4,29.8611,0.0,1.4372,0.0,-0.0023,0.9,0.9005,0.0005
